  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  90 225  62.5 264.65 20.67 12.2  4.94 15.5 1.303E-07  55.62  11.5   9.44  15.0 1.636E-12  60.89  11.0   8.94  16.9
  90 230  62.5 264.71 20.66 12.2  4.94 15.5 1.050E-07  54.82  11.5   9.65  15.1 1.270E-12  61.36  11.0   9.44  17.0
  90 235  62.5 264.75 20.65 12.2  4.93 15.5 8.596E-08  54.82  11.5   9.65  15.1 1.001E-12  61.18  11.0   9.93  17.2
  90 240  62.5 264.78 20.65 12.2  4.93 15.5 7.036E-08  54.82  11.5   9.65  15.1 7.891E-13  61.18  11.0   9.93  17.2
  90  80  67.5 141.08 14.70 14.5  5.14 20.0 3.191E-02   9.39  28.2   6.97  14.5 1.194E-06  15.00  28.6   9.57  14.8
  90  85  67.5 137.78 12.82 14.5  8.05 20.0 1.659E-02   5.72  10.2   5.19  15.7 6.354E-07   7.96  28.6   9.38  14.8
  90  90  67.5 132.91  8.30 14.3  7.67 20.6 8.429E-03   8.84  12.1   4.04  17.1 3.333E-07   4.85  10.3   6.15  15.8
  90  95  67.5 128.72  4.46 12.9  4.84 21.2 4.187E-03  11.89  12.6   4.64  18.4 1.702E-07   9.56  12.8   4.50  17.9
  90 100  67.5 126.28  3.33 10.5  2.50 22.2 2.041E-03  15.67  12.7   6.68  19.5 8.440E-08  12.71  13.1   5.83  19.2
  90 105  67.5 125.44  4.15 33.1  2.25 11.8 9.862E-04  16.81  12.5   6.93  19.8 4.103E-08  14.18  12.9   6.80  19.8
  90 110  67.5 127.93  5.85 32.7  3.54 12.8 4.778E-04  18.94  12.0   6.13  20.3 1.949E-08  15.24  12.6   7.20  20.1
  90 115  67.5 137.91  8.29 32.9  5.45 13.6 2.388E-04  20.07  11.6   5.07  20.7 9.047E-09  16.55  12.1   7.12  20.7
  90 120  67.5 155.49 10.16 33.4  7.04 14.4 1.273E-04  21.66  11.3   3.67  21.3 4.278E-09  19.24  11.4   6.63  21.6
  90 125  67.5 176.99 11.01 33.9  8.25 15.2 7.350E-05  23.67  11.0   2.21  22.6 2.158E-09  22.92  11.0   6.05  22.6
  90 130  67.5 197.73 11.59 10.4  9.15 15.7 4.564E-05  26.01  10.8   2.08  12.9 1.189E-09  26.02  10.8   5.40  11.5
  90 135  67.5 215.24 12.11 10.7  9.71 16.0 2.981E-05  28.62  10.7   3.23  14.2 7.069E-10  28.42  10.7   5.04  12.4
  90 140  67.5 229.34 12.48 10.8  9.92 16.2 2.013E-05  31.25  10.7   4.99  15.0 4.433E-10  30.57  10.7   5.09  13.2
  90 145  67.5 240.66 12.76 10.9  9.91 16.3 1.391E-05  33.82  10.7   6.90  15.4 2.883E-10  32.51  10.7   5.59  13.8
  90 150  67.5 249.71 13.23 10.9  9.93 16.4 9.772E-06  36.25  10.7   8.79  15.7 1.927E-10  34.09  10.7   6.25  14.3
  90 155  67.5 255.79 13.52 10.9  9.87 16.4 7.005E-06  36.25  10.7   8.79  15.7 1.330E-10  35.33  10.7   7.04  14.7
  90 160  67.5 260.75 13.70 10.9  9.77 16.4 5.066E-06  38.35  10.7  10.58  15.8 9.298E-11  36.71  10.7   7.98  15.0
  90 165  67.5 264.68 13.97 10.9  9.74 16.4 3.693E-06  38.35  10.7  10.58  15.8 6.572E-11  37.96  10.7   8.88  15.3
  90 170  67.5 267.17 14.19 10.9  9.72 16.4 2.727E-06  40.24  10.7  12.29  16.0 4.722E-11  38.98  10.7   9.79  15.5
  90 175  67.5 269.28 14.37 10.9  9.69 16.4 2.023E-06  41.82  10.7  13.89  16.1 3.411E-11  40.10  10.6  10.71  15.6
  90 180  67.5 270.66 14.53 10.9  9.69 16.4 1.515E-06  41.82  10.7  13.89  16.1 2.488E-11  41.04  10.6  11.57  15.8
  90 185  67.5 271.70 14.64 10.9  9.66 16.5 1.143E-06  42.96  10.7  15.33  16.1 1.827E-11  41.98  10.6  12.46  15.9
  90 190  67.5 272.47 14.72 10.8  9.65 16.5 8.677E-07  42.96  10.7  15.33  16.1 1.349E-11  42.84  10.6  13.29  16.0
  90 195  67.5 272.98 14.76 10.8  9.63 16.5 6.657E-07  43.75  10.6  16.63  16.2 1.005E-11  43.58  10.6  14.11  16.1
  90 200  67.5 273.40 14.79 10.8  9.61 16.5 5.127E-07  43.75  10.6  16.63  16.2 7.509E-12  44.31  10.5  14.91  16.2
  90 205  67.5 273.65 14.80 10.8  9.59 16.5 4.001E-07  44.03  10.6  17.74  16.2 5.672E-12  44.83  10.5  15.65  16.3
  90 210  67.5 273.87 14.81 10.8  9.57 16.5 3.132E-07  44.03  10.6  17.74  16.2 4.295E-12  45.36  10.5  16.38  16.4
  90 215  67.5 274.01 14.81 10.8  9.56 16.5 2.485E-07  43.90  10.6  18.67  16.3 3.291E-12  45.68  10.5  17.05  16.5
  90 220  67.5 274.12 14.81 10.8  9.54 16.5 1.979E-07  43.90  10.6  18.67  16.3 2.529E-12  45.98  10.4  17.68  16.6
  90 225  67.5 274.20 14.80 10.8  9.53 16.5 1.593E-07  43.35  10.5  19.42  16.3 1.964E-12  46.14  10.4  18.29  16.7
  90 230  67.5 274.26 14.80 10.8  9.52 16.5 1.293E-07  43.35  10.5  19.42  16.3 1.536E-12  46.21  10.4  18.80  16.7
  90 235  67.5 274.31 14.79 10.8  9.50 16.5 1.053E-07  42.62  10.5  20.06  16.4 1.205E-12  46.32  10.3  19.36  16.8
  90 240  67.5 274.33 14.78 10.8  9.49 16.5 8.704E-08  42.62  10.5  20.06  16.4 9.611E-13  46.12  10.3  19.80  16.9
  90  80  72.5 140.57 14.54 14.3  4.58 19.7 3.277E-02   8.72  28.8   7.24  14.4 1.228E-06  14.08  29.5   9.26  14.7
  90  85  72.5 138.68 12.33 14.3  7.12 19.7 1.705E-02   7.53  10.2   5.90  15.4 6.472E-07   7.98  29.5   9.57  14.7
  90  90  72.5 134.50  6.84 14.3  6.49 20.5 8.728E-03  10.20  11.7   4.43  16.3 3.400E-07   6.92  10.4   6.74  15.5
  90  95  72.5 129.99  2.66 12.7  3.83 21.0 4.372E-03  12.38  12.1   3.92  17.5 1.757E-07  10.74  12.3   4.07  16.9
  90 100  72.5 126.52  1.55 32.5  1.75 21.7 2.141E-03  14.31  12.2   4.50  18.8 8.830E-08  12.83  12.4   3.81  18.4
  90 105  72.5 124.80  1.84 32.2  1.34 11.2 1.033E-03  14.67  12.1   4.57  19.1 4.316E-08  13.16  12.3   4.29  19.1
  90 110  72.5 126.35  3.13 33.1  2.29 12.4 4.975E-04  15.45  11.8   3.79  19.5 2.050E-08  13.13  12.2   4.62  19.4
  90 115  72.5 136.27  6.07 33.3  3.59 13.6 2.462E-04  16.10  11.6   2.88  19.9 9.415E-09  13.35  12.1   4.52  20.1
  90 120  72.5 154.86  8.75 33.2  5.83 14.7 1.305E-04  17.26  11.4   1.70  20.6 4.386E-09  15.16  11.7   4.24  21.3
  90 125  72.5 177.97  9.79 33.2  8.30 15.4 7.534E-05  18.97  11.1    .61  12.7 2.190E-09  18.18  11.3   3.97  22.4
  90 130  72.5 200.26  9.94 33.2 10.32 15.8 4.696E-05  21.01  10.9   1.92  14.7 1.202E-09  20.99  11.0   3.48  11.6
  90 135  72.5 219.01  9.88 33.1 11.65 16.1 3.086E-05  23.17  10.7   4.18  15.3 7.159E-10  23.13  10.9   3.53  13.0
  90 140  72.5 234.14  9.93 33.0 12.45 16.2 2.098E-05  25.26  10.5   6.73  15.7 4.504E-10  24.86  10.8   4.43  14.0
  90 145  72.5 246.32 10.02 33.0 12.91 16.4 1.459E-05  27.20  10.4   9.37  15.9 2.943E-10  26.32  10.7   5.76  14.6
  90 150  72.5 255.61 10.37 32.9 13.29 16.4 1.035E-05  27.20  10.4   9.37  15.9 1.988E-10  27.30  10.6   7.23  15.0
  90 155  72.5 262.16 10.60 32.8 13.49 16.5 7.473E-06  28.92  10.3  11.97  16.0 1.381E-10  28.13  10.5   8.65  15.3
  90 160  72.5 267.57 10.77 32.8 13.54 16.5 5.440E-06  30.44  10.1  14.48  16.1 9.709E-11  29.08  10.4  10.23  15.5
  90 165  72.5 271.44 11.13 32.8 13.69 16.6 4.004E-06  30.44  10.1  14.48  16.1 6.936E-11  29.70  10.3  11.64  15.6
  90 170  72.5 274.28 11.31 32.8 13.77 16.6 2.975E-06  31.77  10.0  16.88  16.2 5.012E-11  30.41  10.3  13.03  15.8
  90 175  72.5 276.62 11.56 32.7 13.84 16.6 2.220E-06  31.77  10.0  16.88  16.2 3.642E-11  31.11  10.2  14.45  15.9
  90 180  72.5 277.97 11.73 32.8 13.88 16.6 1.678E-06  32.86  33.9  19.13  16.2 2.682E-11  31.62  10.1  15.72  16.0
  90 185  72.5 279.18 11.86 32.7 13.90 16.6 1.271E-06  33.74  33.8  21.24  16.3 1.979E-11  32.30  10.0  17.05  16.1
  90 190  72.5 279.91 11.96 32.7 13.91 16.6 9.739E-07  33.74  33.8  21.24  16.3 1.475E-11  32.76  33.9  18.23  16.2
  90 195  72.5 280.53 12.02 32.7 13.90 16.6 7.492E-07  34.34  33.7  23.14  16.4 1.104E-11  33.35  33.9  19.44  16.2
  90 200  72.5 280.93 12.06 32.7 13.89 16.7 5.822E-07  34.34  33.7  23.14  16.4 8.324E-12  33.75  33.8  20.52  16.3
  90 205  72.5 281.26 12.08 32.7 13.88 16.7 4.547E-07  34.61  33.5  24.78  16.4 6.304E-12  34.26  33.7  21.61  16.4
  90 210  72.5 281.46 12.11 32.7 13.86 16.7 3.590E-07  34.61  33.5  24.78  16.4 4.817E-12  34.53  33.6  22.55  16.4
  90 215  72.5 281.64 12.11 32.7 13.84 16.7 2.844E-07  34.65  33.4  26.21  16.4 3.692E-12  35.00  33.5  23.55  16.5
  90 220  72.5 281.75 12.12 32.7 13.82 16.7 2.284E-07  34.65  33.4  26.21  16.4 2.863E-12  35.10  33.4  24.29  16.5
  90 225  72.5 281.85 12.12 32.7 13.80 16.7 1.834E-07  34.65  33.4  26.21  16.4 2.220E-12  35.55  33.4  25.21  16.6
  90 230  72.5 281.91 12.12 32.7 13.79 16.7 1.499E-07  34.38  33.2  27.33  16.5 1.749E-12  35.50  33.3  25.76  16.6
  90 235  72.5 281.96 12.12 32.7 13.77 16.7 1.226E-07  34.38  33.2  27.33  16.5 1.380E-12  35.70  33.2  26.47  16.7
  90 240  72.5 281.99 12.11 32.7 13.76 16.7 1.011E-07  34.10  33.1  28.36  16.5 1.098E-12  35.83  33.2  27.08  16.7
  90  80  77.5 139.35 13.13 14.2  3.06 19.5 3.328E-02   7.06  29.4   5.71  14.1 1.255E-06  11.25  30.6   6.90  14.4
  90  85  77.5 139.99 10.68 14.2  4.57 19.5 1.732E-02   8.58  10.5   4.95  14.9 6.490E-07   7.21  30.6   7.24  14.4
  90  90  77.5 136.64  4.80 14.4  3.94 20.4 8.957E-03  10.71  11.5   3.69  15.5 3.428E-07   8.41  10.7   5.29  15.0
  90  95  77.5 131.36  1.01 32.2  2.24 20.9 4.530E-03  11.93  11.8   2.79  16.1 1.801E-07  11.23  12.0   3.09  15.7
  90 100  77.5 126.71  1.22 28.3  1.06 20.8 2.230E-03  12.19  11.7   2.32  17.0 9.181E-08  12.25  12.0   2.12  16.4
  90 105  77.5 124.10  1.06 27.9   .68 21.5 1.074E-03  11.88  11.6   2.27  17.3 4.512E-08  11.62  11.8   2.01  16.9
  90 110  77.5 124.72  1.07 27.4  1.08 23.0 5.134E-04  11.25  11.5   1.84  17.8 2.144E-08  10.58  11.6   2.16  17.5
  90 115  77.5 134.36  3.68 10.1  1.44 13.1 2.518E-04  11.36  11.5   1.30  18.0 9.749E-09   9.59  11.8   1.89  18.5
  90 120  77.5 153.60  6.79 33.6  3.41 14.9 1.323E-04  12.06  11.4    .66  17.6 4.472E-09  10.48  11.8   1.92  21.2
  90 125  77.5 177.89  8.06 33.2  6.03 15.5 7.616E-05  13.49  11.2    .42  14.4 2.206E-09  12.85  11.6   2.23  22.5
  90 130  77.5 201.23  8.15 32.7  8.27 15.8 4.748E-05  15.28  11.0   1.70  15.0 1.206E-09  15.36  11.3   1.93  11.6
  90 135  77.5 220.75  7.95 32.3  9.76 16.0 3.129E-05  17.04  10.7   3.48  15.4 7.172E-10  17.28  11.0   1.92  13.3
  90 140  77.5 236.46  8.14 31.9 10.90 16.1 2.133E-05  18.72  10.5   5.65  15.6 4.517E-10  18.47  10.9   2.85  14.3
  90 145  77.5 249.12  8.47 31.6 11.87 16.2 1.488E-05  20.12  10.3   8.00  15.8 2.958E-10  19.47  10.8   4.15  14.7
  90 150  77.5 258.52  8.57 31.3 12.45 16.3 1.061E-05  20.12  10.3   8.00  15.8 2.007E-10  20.44  10.6   5.55  15.0
  90 155  77.5 265.35  8.92 31.1 12.83 16.3 7.684E-06  21.29  10.1  10.41  15.9 1.398E-10  21.01  10.5   6.95  15.3
  90 160  77.5 271.01  9.26 31.0 13.18 16.4 5.611E-06  22.36  33.8  12.85  16.0 9.856E-11  21.54  10.4   8.42  15.5
  90 165  77.5 274.88  9.58 30.9 13.48 16.4 4.149E-06  22.36  33.8  12.85  16.0 7.075E-11  21.99  10.2   9.80  15.6
  90 170  77.5 277.91  9.86 30.9 13.67 16.4 3.090E-06  23.29  33.6  15.24  16.1 5.126E-11  22.38  10.1  11.21  15.7
  90 175  77.5 280.25 10.14 30.9 13.86 16.5 2.316E-06  23.29  33.6  15.24  16.1 3.742E-11  22.80  33.9  12.62  15.8
  90 180  77.5 281.76 10.34 30.8 13.98 16.5 1.755E-06  24.10  33.3  17.54  16.1 2.762E-11  23.15  33.8  13.96  15.9
  90 185  77.5 283.08 10.51 30.8 14.07 16.5 1.332E-06  24.84  33.1  19.75  16.2 2.043E-11  23.58  33.6  15.36  16.0
  90 190  77.5 283.81 10.64 30.8 14.13 16.5 1.025E-06  24.84  33.1  19.75  16.2 1.530E-11  23.90  33.5  16.60  16.0
  90 195  77.5 284.51 10.74 30.8 14.17 16.5 7.895E-07  25.42  32.8  21.79  16.2 1.146E-11  24.32  33.3  17.92  16.1
  90 200  77.5 284.91 10.81 30.8 14.19 16.5 6.161E-07  25.42  32.8  21.79  16.2 8.684E-12  24.63  33.2  19.07  16.1
  90 205  77.5 285.29 10.86 30.8 14.20 16.5 4.814E-07  25.85  32.6  23.61  16.3 6.584E-12  25.04  33.0  20.29  16.2
  90 210  77.5 285.50 10.90 30.8 14.21 16.5 3.817E-07  25.85  32.6  23.61  16.3 5.052E-12  25.32  32.9  21.32  16.2
  90 215  77.5 285.71 10.94 30.8 14.21 16.6 3.026E-07  25.85  32.6  23.61  16.3 3.876E-12  25.71  32.8  22.43  16.3
  90 220  77.5 285.82 10.96 30.8 14.21 16.6 2.437E-07  26.18  32.4  25.23  16.3 3.015E-12  25.95  32.6  23.31  16.3
  90 225  77.5 285.93 10.98 30.8 14.21 16.6 1.965E-07  26.18  32.4  25.23  16.3 2.348E-12  26.24  32.5  24.24  16.3
  90 230  77.5 286.01 10.99 30.8 14.20 16.6 1.602E-07  26.41  32.1  26.62  16.4 1.847E-12  26.52  32.4  25.03  16.4
  90 235  77.5 286.06 11.01 30.8 14.20 16.6 1.316E-07  26.41  32.1  26.62  16.4 1.463E-12  26.70  32.3  25.80  16.4
  90 240  77.5 286.11 11.01 30.8 14.20 16.6 1.081E-07  26.61  31.9  27.83  16.4 1.161E-12  27.04  32.1  26.55  16.4
  90  80  82.5 137.68 10.38 14.1  1.13 21.6 3.342E-02   5.00  30.2   2.53  13.5 1.273E-06   7.57  31.8   3.03  14.2
  90  85  82.5 141.50  7.75 14.1  1.55 21.6 1.739E-02   7.85  10.7   2.26  13.9 6.432E-07   6.14  31.8   2.89  14.2
  90  90  82.5 138.67  2.62 15.2  1.31 22.6 9.091E-03   9.19  11.5   1.77  14.1 3.426E-07   8.16  10.9   2.27  13.6
  90  95  82.5 132.33   .80 26.6   .73 11.0 4.635E-03   9.57  11.7   1.35  14.2 1.829E-07   9.67  11.8   1.59  13.7
  90 100  82.5 126.63  1.90 25.7   .38 22.0 2.287E-03   8.79  11.4    .93  14.4 9.425E-08   9.83  11.8   1.16  13.8
  90 105  82.5 123.35  1.62 24.3   .27 19.5 1.099E-03   8.06  11.2    .85  14.6 4.644E-08   8.73  11.4    .91  13.9
  90 110  82.5 123.34   .87 21.8   .33 20.0 5.222E-04   6.68  11.1    .70  14.8 2.205E-08   7.25  11.0    .83  14.4
  90 115  82.5 132.91  1.90 11.5   .31 15.3 2.540E-04   6.34  11.2    .51  14.9 9.934E-09   5.45  11.2    .58  15.1
  90 120  82.5 152.77  4.88 10.3  1.11 16.5 1.326E-04   6.71  11.3    .35  14.2 4.501E-09   5.48  11.8    .64  11.2
  90 125  82.5 177.89  6.21 33.6  2.24 16.8 7.617E-05   7.83  11.2    .49  13.8 2.202E-09   7.26  11.7    .98  11.8
  90 130  82.5 201.75  6.26 33.0  3.20 17.6 4.755E-05   9.35  11.0    .85  14.0 1.201E-09   9.40  11.4    .86  12.6
  90 135  82.5 221.47  6.06 32.4  3.92 13.0 3.136E-05  10.93  10.8   1.48  14.2 7.147E-10  10.94  11.2    .81  13.7
  90 140  82.5 237.24  6.25 31.9  4.53 13.1 2.140E-05  12.29  10.5   2.31  14.4 4.506E-10  11.76  11.0   1.14  14.1
  90 145  82.5 249.89  6.58 31.6  5.05 13.2 1.495E-05  13.41  10.3   3.26  14.4 2.954E-10  12.54  10.9   1.66  13.8
  90 150  82.5 259.18  6.32 31.0  5.34 13.4 1.066E-05  13.41  10.3   3.26  14.4 2.009E-10  13.77  10.7   2.23  13.8
  90 155  82.5 265.97  6.72 30.8  5.58 13.3 7.725E-06  14.30  10.0   4.28  14.5 1.400E-10  14.14  10.6   2.82  14.0
  90 160  82.5 271.57  7.07 30.6  5.76 14.6 5.642E-06  15.04  33.8   5.34  14.5 9.878E-11  14.50  10.4   3.45  13.7
  90 165  82.5 275.38  7.17 30.4  5.97 13.3 4.173E-06  15.04  33.8   5.34  14.5 7.096E-11  15.10  10.2   4.03  13.9
  90 170  82.5 278.38  7.55 30.4  6.10 13.4 3.109E-06  15.67  33.5   6.39  14.6 5.143E-11  15.25  10.1   4.63  13.8
  90 175  82.5 280.68  7.69 30.3  6.19 14.4 2.332E-06  15.67  33.5   6.39  14.6 3.757E-11  15.71  33.9   5.29  13.6
  90 180  82.5 282.18  7.93 30.2  6.29 19.3 1.766E-06  16.27  33.2   7.45  14.6 2.773E-11  15.94  33.8   5.88  13.7
  90 185  82.5 283.48  8.07 30.2  6.34 14.7 1.341E-06  16.27  33.2   7.45  14.6 2.052E-11  16.26  33.6   6.54  13.5
  90 190  82.5 284.21  8.20 30.1  6.40 19.3 1.031E-06  16.80  32.9   8.48  14.6 1.536E-11  16.54  33.5   7.09  13.6
  90 195  82.5 284.91  8.29 30.1  6.42 14.5 7.942E-07  17.25  32.6   9.44  14.7 1.151E-11  16.80  33.3   7.74  13.3
  90 200  82.5 285.30  8.37 30.1  6.45 19.3 6.198E-07  17.25  32.6   9.44  14.7 8.715E-12  17.09  33.1   8.26  13.5
  90 205  82.5 285.68  8.43 30.1  6.47 14.3 4.841E-07  17.65  32.3  10.32  14.7 6.605E-12  17.35  33.0   8.89  13.2
  90 210  82.5 285.89  8.48 30.1  6.48 19.3 3.837E-07  17.65  32.3  10.32  14.7 5.067E-12  17.59  32.8   9.36  13.4
  90 215  82.5 286.10  8.52 30.0  6.49 14.1 3.042E-07  17.65  32.3  10.32  14.7 3.887E-12  17.87  32.7   9.93  19.0
  90 220  82.5 286.22  8.55 30.0  6.50 19.3 2.448E-07  18.02  32.0  11.13  14.7 3.021E-12  18.03  32.5  10.35  13.4
  90 225  82.5 286.32  8.57 30.0  6.50 13.6 1.973E-07  18.02  32.0  11.13  14.7 2.352E-12  18.33  32.4  10.82  19.0
  90 230  82.5 286.40  8.60 30.0  6.51 19.4 1.608E-07  18.33  31.7  11.83  14.8 1.849E-12  18.38  32.2  11.24  19.1
  90 235  82.5 286.46  8.61 30.0  6.51 19.2 1.320E-07  18.33  31.7  11.83  14.8 1.464E-12  18.71  32.1  11.62  19.2
  90 240  82.5 286.51  8.63 30.0  6.51 13.8 1.084E-07  18.66  31.5  12.45  14.9 1.160E-12  18.87  32.0  12.07  18.6
  90  80  87.5 136.42  6.49 14.1   .09 12.0 3.305E-02   2.38  28.9    .28  13.2 1.268E-06   4.04  32.6    .42  14.2
  90  85  87.5 142.52  4.16 14.1   .14 12.0 1.720E-02   4.71  11.2    .26  13.2 6.310E-07   3.46  32.6    .18  14.2
  90  90  87.5 139.79  1.03 17.6   .15 12.8 9.055E-03   5.35  11.9    .27  13.2 3.384E-07   5.17  11.4    .22  12.4
  90  95  87.5 132.62  1.13 25.3   .07 13.2 4.632E-03   5.28  12.0    .28  13.2 1.824E-07   5.74  12.2    .32  12.6
  90 100  87.5 126.34  1.68 25.4   .02 11.6 2.286E-03   4.30  11.5    .30  13.2 9.440E-08   5.45  12.0    .37  12.8
  90 105  87.5 122.68  1.45 24.1   .01 18.8 1.095E-03   3.68  11.1    .30  13.2 4.652E-08   4.47  11.3    .37  12.7
  90 110  87.5 122.55  1.00 21.8   .04 18.1 5.182E-04   2.49  10.7    .30  13.2 2.201E-08   3.30  10.4    .35  12.7
  90 115  87.5 132.46   .98 12.7   .11 18.0 2.507E-04   2.15  12.2    .28  13.2 9.844E-09   1.95  29.6    .36  12.8
  90 120  87.5 153.08  3.11 10.8   .13 17.9 1.308E-04   2.34  12.6    .25  13.2 4.426E-09   2.00  16.4    .32  13.0
  90 125  87.5 178.89  4.20 10.1   .10 18.1 7.527E-05   3.06  11.8    .22  13.2 2.161E-09   2.70  14.0    .31  12.9
  90 130  87.5 202.97  4.26 33.6   .06 19.3 4.715E-05   4.12  11.3    .19  13.2 1.182E-09   3.99  12.1    .26  13.5
  90 135  87.5 222.59  4.11 33.2   .11 22.1 3.118E-05   5.24  11.0    .16  13.2 7.063E-10   4.94  11.5    .24  14.0
  90 140  87.5 238.15  4.14 32.9   .13 22.3 2.132E-05   6.24  10.7    .15  13.2 4.469E-10   5.55  11.2    .23  13.8
  90 145  87.5 250.56  4.21 32.6   .08 22.2 1.491E-05   7.06  10.5    .14  13.2 2.938E-10   6.11  11.1    .22  13.0
  90 150  87.5 259.63  3.77 32.0   .08 22.7 1.064E-05   7.06  10.5    .14  13.2 2.001E-10   7.18  10.9    .22  12.6
  90 155  87.5 266.22  3.99 31.8   .10 22.4 7.718E-06   7.71  10.3    .13  13.1 1.397E-10   7.40  10.7    .21  12.7
  90 160  87.5 271.63  4.14 31.6   .03 13.0 5.638E-06   8.26  10.1    .12  13.1 9.867E-11   7.73  10.6    .24  11.9
  90 165  87.5 275.30  4.04 31.3   .08 22.4 4.169E-06   8.26  10.1    .12  13.1 7.092E-11   8.29  10.5    .22  12.2
  90 170  87.5 278.19  4.27 31.2   .05 22.4 3.105E-06   8.69  33.8    .11  13.1 5.142E-11   8.39  10.3    .23  12.0
  90 175  87.5 280.39  4.25 30.9   .03 12.5 2.327E-06   8.69  33.8    .11  13.1 3.756E-11   8.86  10.2    .25  11.5
  90 180  87.5 281.82  4.41 30.9   .04 22.3 1.762E-06   9.07  33.6    .11  13.2 2.772E-11   8.98  10.1    .24  11.7
  90 185  87.5 283.05  4.46 30.8   .03 13.1 1.337E-06   9.07  33.6    .11  13.2 2.051E-11   9.27  34.0    .29  11.1
  90 190  87.5 283.74  4.52 30.7   .03 22.3 1.028E-06   9.38  33.4    .10  13.2 1.534E-11   9.46  33.8    .25  11.4
  90 195  87.5 284.39  4.57 30.7   .02 12.7 7.910E-07   9.64  33.1    .10  13.2 1.149E-11   9.63  33.7    .30  22.7
  90 200  87.5 284.75  4.60 30.6   .02 22.2 6.167E-07   9.64  33.1    .10  13.2 8.697E-12   9.85  33.6    .25  11.1
  90 205  87.5 285.10  4.63 30.6   .01 12.2 4.813E-07   9.84  32.8    .09  13.2 6.589E-12   9.97  33.5    .31  22.4
  90 210  87.5 285.30  4.65 30.5   .01 22.2 3.811E-07   9.84  32.8    .09  13.2 5.050E-12  10.14  33.3    .25  22.8
  90 215  87.5 285.49  4.67 30.5   .01 11.7 3.018E-07   9.84  32.8    .09  13.2 3.870E-12  10.33  33.2    .32  21.9
  90 220  87.5 285.59  4.69 30.5   .01 22.1 2.428E-07  10.00  32.6    .08  13.3 3.007E-12  10.30  33.1    .24  22.6
  90 225  87.5 285.69  4.69 30.4   .01 22.8 1.955E-07  10.00  32.6    .08  13.3 2.338E-12  10.65  33.0    .27  21.8
  90 230  87.5 285.75  4.71 30.4   .01 22.4 1.592E-07  10.12  32.3    .07  13.4 1.837E-12  10.34  32.9    .24  22.1
  90 235  87.5 285.80  4.71 30.4   .01 22.0 1.305E-07  10.12  32.3    .07  13.4 1.453E-12  10.75  32.7    .23  22.1
  90 240  87.5 285.85  4.72 30.4   .00 11.2 1.072E-07  10.25  32.0    .07  13.5 1.152E-12  10.61  32.6    .35  20.9
 120  80 -87.5 113.62  2.31 20.2   .13 13.4 4.784E-03   3.32  12.1   1.84  22.4 2.180E-07   4.19  10.4   1.71  22.0
 120  85 -87.5 114.61  7.62 20.2   .42 13.4 2.142E-03   3.10  15.4   1.82  22.4 9.661E-08   5.76  10.4   2.16  22.0
 120  90 -87.5 133.87 10.83 22.4  1.15 17.3 1.013E-03   5.40  18.0   1.65  22.4 3.895E-08   7.08  15.3   2.09  12.1
 120  95 -87.5 157.03 15.51 24.6   .84 17.6 5.486E-04   8.53  19.5   1.37  22.4 1.798E-08  10.57  17.3   1.10  13.0
 120 100 -87.5 177.35 12.00 25.0  1.44 17.9 3.175E-04  14.20  22.3   1.10  22.6 9.294E-09  11.00  20.5   1.12  17.0
 120 105 -87.5 206.73  1.27 26.9  1.41 11.4 1.964E-04  15.94  22.7    .90  22.8 4.897E-09  16.60  22.3   1.95  18.4
 120 110 -87.5 229.17  8.15 11.3  1.38 11.2 1.318E-04  15.94  22.7    .90  22.8 2.945E-09  19.92  22.7   1.71  19.5
 120 115 -87.5 241.92 12.47 11.3  1.55 11.2 9.080E-05  15.69  22.7    .82  22.9 1.908E-09  19.87  22.7   1.69  21.6
 120 120 -87.5 249.21 16.28 11.2   .70 11.1 6.342E-05  13.37  22.7    .79  23.0 1.285E-09  19.31  22.7   2.18  22.4
 120 125 -87.5 252.74 19.47 11.1   .20 11.0 4.470E-05  13.37  22.7    .79  23.0 8.878E-10  18.10  22.7   2.28  22.7
 120 130 -87.5 253.26 20.51 10.9   .16 11.0 3.170E-05   9.74  22.7    .79  22.9 6.241E-10  15.61  22.6   1.98  22.7
 120 135 -87.5 253.07 20.70 10.8   .03 11.0 2.252E-05   5.50  22.9    .79  22.8 4.402E-10  12.76  22.6   1.72  22.7
 120 140 -87.5 252.27 20.26 10.7   .01 11.1 1.602E-05   1.28  24.5    .80  22.5 3.114E-10   9.64  22.6   1.40  22.8
 120 145 -87.5 251.29 19.13 10.6   .04 11.8 1.143E-05   1.28  24.5    .80  22.5 2.205E-10   6.35  22.6   1.10  22.8
 120 150 -87.5 250.45 17.86 10.5   .08 13.6 8.180E-06   3.15  33.3    .80  22.2 1.561E-10   3.16  22.7    .87  22.7
 120 155 -87.5 249.75 16.52 10.5   .13 16.1 5.867E-06   6.81  33.7    .80  21.9 1.106E-10    .27  27.2    .71  22.7
 120 160 -87.5 249.37 15.32 10.4   .15 13.9 4.237E-06   6.81  33.7    .80  21.9 7.844E-11   2.77  33.8    .61  22.7
 120 165 -87.5 249.08 14.23 10.4   .15 21.3 3.076E-06  10.00  33.7    .79  21.6 5.578E-11   5.29  34.0    .57  22.8
