  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  30 150 -62.5 205.13 21.03 12.2 26.75 21.1 3.638E-06   8.45  18.0  47.52  22.0 8.117E-11  23.11  20.1  52.64  22.0
  30 155 -62.5 207.84 22.44 12.1 27.06 21.1 2.530E-06   6.52  17.1  48.56  21.8 5.403E-11  21.76  20.0  54.11  21.9
  30 160 -62.5 209.88 23.43 12.1 27.38 21.1 1.785E-06   5.53  30.0  48.55  21.6 3.657E-11  20.15  19.8  54.99  21.8
  30 165 -62.5 211.43 24.04 12.1 27.59 21.1 1.274E-06   8.63  31.5  47.30  21.5 2.509E-11  18.18  19.6  55.50  21.7
  30 170 -62.5 212.42 24.52 12.1 27.81 21.1 9.283E-07   8.63  31.5  47.30  21.5 1.760E-11  16.14  19.5  54.99  21.5
  30 175 -62.5 213.17 24.83 12.0 27.94 21.1 6.847E-07  13.31  31.1  45.44  21.3 1.252E-11  14.03  19.4  54.20  21.4
  30 180 -62.5 213.76 25.04 12.0 28.06 21.0 5.099E-07  13.31  31.1  45.44  21.3 8.996E-12  12.12  19.4  53.23  21.3
  30 185 -62.5 214.13 25.19 12.0 28.15 21.0 3.872E-07  18.44  30.6  43.24  21.1 6.596E-12  10.29  19.5  51.70  21.2
  30 190 -62.5 214.47 25.28 12.0 28.21 21.0 2.951E-07  23.51  30.1  41.53  20.9 4.855E-12   8.87  19.6  50.77  21.0
  30 195 -62.5 214.67 25.35 12.0 28.26 21.0 2.296E-07  23.51  30.1  41.53  20.9 3.655E-12   7.72  19.8  49.27  20.9
  30 200 -62.5 214.87 25.40 12.0 28.30 21.0 1.788E-07  27.78  29.7  40.70  20.7 2.754E-12   7.10  20.2  48.70  20.7
  30 205 -62.5 214.98 25.43 12.0 28.33 21.0 1.420E-07  27.78  29.7  40.70  20.7 2.127E-12   7.73  25.4  47.67  20.5
  30 210 -62.5 215.10 25.45 12.0 28.36 21.0 1.129E-07  27.78  29.7  40.70  20.7 1.642E-12   9.58  25.6  47.66  20.4
  30 215 -62.5 215.17 25.46 12.0 28.38 21.0 9.124E-08  30.64  29.4  41.18  20.5 1.296E-12  11.24  25.5  47.59  20.2
  30 220 -62.5 215.23 25.47 12.0 28.40 21.0 7.396E-08  30.64  29.4  41.18  20.5 1.026E-12  12.88  25.3  48.17  20.1
  30 225 -62.5 215.28 25.47 12.0 28.42 21.0 6.046E-08  31.79  29.0  43.61  20.4 8.213E-13  14.50  25.0  49.44  19.9
  30 230 -62.5 215.32 25.47 12.0 28.43 21.0 4.987E-08  31.79  29.0  43.61  20.4 6.649E-13  15.89  24.6  50.67  19.8
  30 235 -62.5 215.35 25.47 12.0 28.43 21.0 4.113E-08  31.79  29.0  43.61  20.4 5.383E-13  15.89  24.6  50.67  19.8
  30 240 -62.5 215.37 25.47 12.0 28.43 21.0 3.435E-08  31.79  29.0  43.61  20.4 4.445E-13  15.89  24.6  50.67  19.8
  30  80 -57.5 131.76  9.91 12.7  6.46 13.9 1.725E-02  19.44  15.6  14.10  15.5 6.865E-07  12.18  15.9   9.45  15.8
  30  85 -57.5 126.50  8.01 12.7  5.90 13.9 8.485E-03  22.91  15.4  16.26  15.3 3.510E-07  18.84  15.9  13.30  15.8
  30  90 -57.5 124.08  3.06 33.0  7.52 12.6 4.089E-03  25.43  15.1  17.95  15.2 1.720E-07  25.12  15.2  17.64  15.6
  30  95 -57.5 123.78  2.51 28.5 10.24 11.2 1.966E-03  25.20  14.6  20.16  14.7 8.307E-08  26.33  14.8  21.38  15.2
  30 100 -57.5 123.51  4.68 27.6 12.37 22.8 9.432E-04  23.73  14.6  20.45  14.3 4.013E-08  26.51  14.6  20.80  14.7
  30 105 -57.5 124.90  9.51 26.8 14.04 22.7 4.548E-04  20.53  14.6  19.69  13.4 1.922E-08  26.66  14.2  20.23  14.2
  30 110 -57.5 128.14 13.28 25.1 16.31 22.1 2.223E-04  16.98  14.7  20.73  12.9 9.185E-09  24.26  13.5  22.69  13.5
  30 115 -57.5 135.92 12.21 23.8 21.21 21.5 1.126E-04   8.56  16.7  25.82  11.8 4.381E-09  15.02  13.5  24.83  13.0
  30 120 -57.5 148.01  5.58 21.8 25.16 21.2 6.044E-05   8.03  18.7  29.63  11.4 2.137E-09   7.12  16.6  26.06  12.2
  30 125 -57.5 161.35  5.70 14.7 25.57 21.0 3.438E-05   8.60  19.5  33.62  23.0 1.101E-09  10.71  20.0  30.56  11.4
  30 130 -57.5 173.48 12.30 13.1 24.62 21.0 2.059E-05   8.39  19.0  37.58  22.6 6.035E-10  15.50  20.3  36.52  22.8
  30 135 -57.5 183.30 17.84 12.7 23.74 21.0 1.283E-05   8.01  17.5  40.99  22.4 3.493E-10  18.20  20.1  41.71  22.5
  30 140 -57.5 190.79 21.99 12.4 23.32 21.0 8.244E-06   8.51  16.0  43.93  22.2 2.109E-10  19.30  19.8  45.67  22.3
  30 145 -57.5 196.37 24.93 12.3 23.21 21.0 5.420E-06   9.82  14.5  45.80  22.0 1.315E-10  19.36  19.2  48.52  22.1
  30 150 -57.5 200.47 27.02 12.3 23.20 21.0 3.635E-06   9.82  14.5  45.80  22.0 8.405E-11  18.86  18.7  50.54  22.0
  30 155 -57.5 203.11 28.53 12.2 23.38 21.0 2.496E-06  11.86  13.1  46.78  21.9 5.523E-11  18.22  18.0  51.47  21.9
  30 160 -57.5 205.07 29.56 12.2 23.61 21.0 1.740E-06  14.34  11.8  46.62  21.7 3.691E-11  17.64  17.4  51.94  21.7
  30 165 -57.5 206.53 30.21 12.1 23.76 21.0 1.230E-06  17.07  10.7  45.58  21.5 2.502E-11  17.00  16.8  52.13  21.6
  30 170 -57.5 207.51 30.69 12.1 23.92 20.9 8.844E-07  17.07  10.7  45.58  21.5 1.727E-11  16.33  16.3  51.76  21.5
  30 175 -57.5 208.19 31.00 12.1 24.04 20.9 6.471E-07  19.89  33.7  43.80  21.3 1.214E-11  15.37  15.8  51.00  21.3
  30 180 -57.5 208.75 31.19 12.1 24.13 20.9 4.775E-07  22.77  32.9  42.02  21.0 8.616E-12  14.26  15.3  50.33  21.2
  30 185 -57.5 209.09 31.34 12.1 24.20 20.9 3.599E-07  22.77  32.9  42.02  21.0 6.245E-12  12.77  14.9  49.25  21.0
  30 190 -57.5 209.39 31.42 12.1 24.25 20.9 2.733E-07  25.40  32.2  40.72  20.8 4.564E-12  11.10  14.5  48.66  20.9
  30 195 -57.5 209.59 31.48 12.1 24.30 20.9 2.107E-07  25.40  32.2  40.72  20.8 3.392E-12   9.18  14.1  48.03  20.7
  30 200 -57.5 209.75 31.52 12.1 24.33 20.9 1.640E-07  27.43  31.6  40.40  20.5 2.548E-12   7.20  14.0  48.11  20.5
  30 205 -57.5 209.87 31.54 12.1 24.36 20.9 1.293E-07  27.43  31.6  40.40  20.5 1.944E-12   6.23  30.7  48.29  20.4
  30 210 -57.5 209.97 31.55 12.1 24.38 20.9 1.025E-07  28.44  31.1  41.51  20.4 1.496E-12   6.25  30.5  49.16  20.2
  30 215 -57.5 210.03 31.56 12.1 24.40 20.9 8.247E-08  28.44  31.1  41.51  20.4 1.174E-12   6.01  30.0  50.15  20.0
  30 220 -57.5 210.09 31.57 12.1 24.42 20.9 6.634E-08  28.28  30.7  44.46  20.2 9.209E-13   5.92  29.1  52.09  19.9
  30 225 -57.5 210.13 31.57 12.1 24.42 20.9 5.429E-08  28.28  30.7  44.46  20.2 7.373E-13   5.92  29.1  52.09  19.9
  30 230 -57.5 210.16 31.57 12.1 24.42 20.9 4.443E-08  28.28  30.7  44.46  20.2 5.903E-13   5.92  29.1  52.09  19.9
  30 235 -57.5 210.18 31.57 12.1 24.42 20.9 3.661E-08  28.28  30.7  44.46  20.2 4.778E-13   5.92  29.1  52.09  19.9
  30 240 -57.5 210.20 31.57 12.1 24.42 20.9 3.036E-08  28.28  30.7  44.46  20.2 3.908E-13   5.92  29.1  52.09  19.9
  30  80 -52.5 133.85  9.92 12.9  7.06 13.7 1.937E-02  15.02  15.0  13.62  15.5 7.589E-07  10.37  15.5  10.80  15.6
  30  85 -52.5 128.60  9.03 12.9  6.40 13.7 9.649E-03  22.21  14.9  18.45  15.2 3.928E-07  16.58  15.5  14.93  15.6
  30  90 -52.5 125.16  4.85 11.3  8.15 12.4 4.692E-03  25.05  14.6  20.10  15.0 1.960E-07  23.05  14.9  19.23  15.4
  30  95 -52.5 122.88  2.74 33.4 10.60 11.2 2.255E-03  26.84  14.1  22.42  14.4 9.601E-08  25.65  14.5  23.04  15.0
  30 100 -52.5 121.32  3.71 31.0 11.72 22.6 1.068E-03  26.88  14.0  22.60  14.0 4.623E-08  28.30  14.3  22.99  14.6
  30 105 -52.5 122.48  8.50 27.5 11.91 22.6 5.063E-04  25.56  13.8  21.33  13.2 2.176E-08  31.81  13.9  22.19  14.0
  30 110 -52.5 126.96 14.44 25.4 13.08 22.2 2.446E-04  22.04  13.6  21.51  12.8 1.017E-08  32.46  13.3  23.76  13.5
  30 115 -52.5 135.81 15.12 24.3 16.78 21.6 1.228E-04  16.04  13.5  22.32  12.4 4.765E-09  24.38  12.9  25.71  13.0
  30 120 -52.5 148.46  7.69 23.1 20.53 21.3 6.580E-05   6.02  15.5  27.04  11.6 2.311E-09  11.20  13.8  25.73  12.4
  30 125 -52.5 161.78  4.31 15.1 21.43 21.2 3.742E-05   4.90  16.2  30.19  11.2 1.191E-09   6.81  17.0  27.62  11.6
  30 130 -52.5 173.75 12.61 13.0 20.85 21.1 2.238E-05   5.08  15.8  33.43  22.9 6.548E-10   8.55  18.9  31.48  11.1
  30 135 -52.5 183.45 19.31 12.6 20.14 21.1 1.391E-05   6.68  14.4  36.36  22.7 3.796E-10  10.67  18.9  35.29  22.7
  30 140 -52.5 190.87 24.18 12.4 19.75 21.1 8.902E-06   9.89  13.3  38.82  22.5 2.291E-10  11.99  18.3  38.27  22.5
  30 145 -52.5 196.37 27.61 12.3 19.60 21.1 5.828E-06  13.89  12.6  40.55  22.3 1.427E-10  12.95  17.4  40.41  22.3
  30 150 -52.5 200.15 30.00 12.2 19.58 21.1 3.904E-06  13.89  12.6  40.55  22.3 9.133E-11  13.93  16.5  41.75  22.2
  30 155 -52.5 202.82 31.68 12.2 19.69 21.1 2.662E-06  17.93  12.1  41.58  22.1 5.967E-11  15.22  15.7  42.56  22.1
  30 160 -52.5 204.78 32.85 12.1 19.84 21.1 1.843E-06  21.41  11.6  41.62  22.0 3.960E-11  16.73  15.0  43.02  22.0
  30 165 -52.5 206.19 33.61 12.1 19.97 21.1 1.294E-06  24.09  11.2  40.85  21.8 2.664E-11  18.26  14.4  43.23  21.9
  30 170 -52.5 207.08 34.15 12.1 20.08 21.1 9.270E-07  24.09  11.2  40.85  21.8 1.829E-11  19.54  14.0  42.97  21.8
  30 175 -52.5 207.74 34.50 12.1 20.16 21.1 6.735E-07  25.87  10.7  39.44  21.6 1.273E-11  20.36  13.5  42.51  21.6
  30 180 -52.5 208.27 34.74 12.1 20.22 21.1 4.941E-07  25.87  10.7  39.44  21.6 8.940E-12  20.80  13.2  42.12  21.5
  30 185 -52.5 208.58 34.89 12.1 20.28 21.1 3.712E-07  26.77  10.1  37.77  21.4 6.439E-12  20.38  12.9  41.14  21.4
  30 190 -52.5 208.85 34.99 12.0 20.31 21.1 2.805E-07  26.95  33.6  36.47  21.1 4.667E-12  19.56  12.5  40.60  21.2
  30 195 -52.5 209.03 35.06 12.0 20.35 21.1 2.160E-07  26.95  33.6  36.47  21.1 3.452E-12  18.02  12.2  39.84  21.1
  30 200 -52.5 209.18 35.09 12.0 20.37 21.1 1.675E-07  26.50  32.9  36.05  20.9 2.576E-12  16.26  11.9  39.71  20.9
  30 205 -52.5 209.28 35.12 12.0 20.39 21.0 1.319E-07  26.50  32.9  36.05  20.9 1.960E-12  13.91  11.6  39.69  20.7
  30 210 -52.5 209.38 35.12 12.0 20.39 21.0 1.043E-07  26.50  32.9  36.05  20.9 1.500E-12  13.91  11.6  39.69  20.7
  30 215 -52.5 209.43 35.12 12.0 20.39 21.0 8.380E-08  26.50  32.9  36.05  20.9 1.172E-12  13.91  11.6  39.69  20.7
  30 220 -52.5 209.49 35.12 12.0 20.39 21.0 6.731E-08  26.50  32.9  36.05  20.9 9.167E-13  13.91  11.6  39.69  20.7
  30 225 -52.5 209.52 35.12 12.0 20.39 21.0 5.490E-08  26.50  32.9  36.05  20.9 7.318E-13  13.91  11.6  39.69  20.7
  30 230 -52.5 209.55 35.12 12.0 20.39 21.0 4.482E-08  26.50  32.9  36.05  20.9 5.850E-13  13.91  11.6  39.69  20.7
  30 235 -52.5 209.57 35.12 12.0 20.39 21.0 3.682E-08  26.50  32.9  36.05  20.9 4.718E-13  13.91  11.6  39.69  20.7
  30 240 -52.5 209.59 35.12 12.0 20.39 21.0 3.045E-08  26.50  32.9  36.05  20.9 3.842E-13  13.91  11.6  39.69  20.7
  30  80 -47.5 135.88  8.87 13.1  7.22 13.3 2.078E-02  12.56  14.3  14.32  15.2 8.017E-07   7.89  15.0  11.20  15.3
  30  85 -47.5 130.90  8.76 13.1  6.70 13.3 1.048E-02  18.98  14.4  18.97  14.9 4.194E-07  12.86  15.0  15.33  15.3
  30  90 -47.5 126.75  6.58 12.2  8.57 12.2 5.154E-03  21.94  14.2  20.60  14.7 2.129E-07  18.46  14.6  19.27  15.2
  30  95 -47.5 122.91  5.21 12.4 10.94 11.1 2.488E-03  24.24  13.9  21.98  14.4 1.061E-07  21.80  14.2  22.98  14.8
  30 100 -47.5 120.22  4.97 10.7 11.95 22.3 1.174E-03  27.81  13.7  23.81  13.7 5.127E-08  26.19  14.1  24.08  14.3
  30 105 -47.5 120.25  6.29 29.5 10.99 22.1 5.494E-04  29.65  13.5  23.55  13.3 2.401E-08  33.12  13.8  23.48  13.7
  30 110 -47.5 125.07 13.03 26.1  9.72 22.0 2.617E-04  27.55  13.1  22.45  12.6 1.101E-08  38.01  13.2  24.11  13.1
  30 115 -47.5 135.50 16.60 24.9 11.05 21.8 1.301E-04  22.04  12.8  22.29  12.3 5.047E-09  33.58  12.7  25.31  12.7
  30 120 -47.5 149.80 10.41 24.1 14.48 21.6 6.946E-05   9.80  12.4  24.62  11.7 2.409E-09  19.96  12.6  24.94  12.3
  30 125 -47.5 164.17  2.46 18.3 16.43 21.5 3.972E-05   7.10  12.4  27.10  11.4 1.243E-09   9.63  13.1  25.38  11.8
  30 130 -47.5 176.55 10.19 13.1 16.93 21.5 2.390E-05   7.25  12.4  29.96  11.1 6.868E-10   6.51  14.9  27.50  11.4
  30 135 -47.5 186.40 17.63 12.6 16.94 21.5 1.492E-05   9.50  12.3  32.70  23.0 4.007E-10   6.91  15.5  30.08  11.1
  30 140 -47.5 193.86 23.11 12.4 16.91 21.5 9.582E-06  13.02  12.2  35.02  22.8 2.433E-10   8.44  15.4  32.38  22.8
  30 145 -47.5 199.14 27.05 12.3 16.90 21.5 6.308E-06  13.02  12.2  35.02  22.8 1.527E-10  10.51  14.9  34.12  22.7
  30 150 -47.5 202.88 29.81 12.3 16.92 21.5 4.237E-06  17.01  12.0  36.82  22.7 9.820E-11  12.96  14.4  35.44  22.6
  30 155 -47.5 205.62 31.76 12.2 17.00 21.5 2.892E-06  20.85  11.9  38.01  22.5 6.426E-11  15.63  13.9  36.43  22.5
  30 160 -47.5 207.60 33.11 12.2 17.09 21.5 2.001E-06  23.99  11.7  38.49  22.4 4.267E-11  18.29  13.6  37.14  22.4
  30 165 -47.5 208.94 34.04 12.2 17.17 21.5 1.406E-06  23.99  11.7  38.49  22.4 2.878E-11  20.61  13.3  37.50  22.3
  30 170 -47.5 209.81 34.68 12.1 17.23 21.5 1.007E-06  26.01  11.4  38.17  22.3 1.975E-11  22.48  13.0  37.49  22.2
  30 175 -47.5 210.49 35.12 12.1 17.27 21.4 7.299E-07  26.68  11.1  37.14  22.1 1.371E-11  23.80  12.8  37.31  22.2
  30 180 -47.5 210.95 35.41 12.1 17.30 21.4 5.373E-07  26.68  11.1  37.14  22.1 9.652E-12  24.45  12.7  36.92  22.1
  30 185 -47.5 211.27 35.60 12.1 17.32 21.4 4.023E-07  26.05  10.7  35.79  22.0 6.921E-12  24.31  12.5  36.14  22.0
  30 190 -47.5 211.53 35.73 12.1 17.33 21.4 3.034E-07  26.05  10.7  35.79  22.0 5.000E-12  23.49  12.4  35.46  21.9
  30 195 -47.5 211.69 35.81 12.1 17.34 21.4 2.339E-07  24.35  10.2  34.61  21.8 3.701E-12  21.78  12.2  34.12  21.8
  30 200 -47.5 211.84 35.87 12.1 17.35 21.4 1.806E-07  24.35  10.2  34.61  21.8 2.745E-12  19.70  12.0  33.40  21.7
  30 205 -47.5 211.93 35.87 12.1 17.35 21.4 1.426E-07  24.35  10.2  34.61  21.8 2.091E-12  19.70  12.0  33.40  21.7
  30 210 -47.5 212.01 35.87 12.1 17.35 21.4 1.126E-07  24.35  10.2  34.61  21.8 1.593E-12  19.70  12.0  33.40  21.7
  30 215 -47.5 212.06 35.87 12.1 17.35 21.4 9.040E-08  24.35  10.2  34.61  21.8 1.241E-12  19.70  12.0  33.40  21.7
  30 220 -47.5 212.11 35.87 12.1 17.35 21.4 7.277E-08  24.35  10.2  34.61  21.8 9.701E-13  19.70  12.0  33.40  21.7
  30 225 -47.5 212.14 35.87 12.1 17.35 21.4 5.911E-08  24.35  10.2  34.61  21.8 7.685E-13  19.70  12.0  33.40  21.7
  30 230 -47.5 212.17 35.87 12.1 17.35 21.4 4.834E-08  24.35  10.2  34.61  21.8 6.148E-13  19.70  12.0  33.40  21.7
  30 235 -47.5 212.19 35.87 12.1 17.35 21.4 3.958E-08  24.35  10.2  34.61  21.8 4.926E-13  19.70  12.0  33.40  21.7
  30 240 -47.5 212.20 35.87 12.1 17.35 21.4 3.276E-08  24.35  10.2  34.61  21.8 4.010E-13  19.70  12.0  33.40  21.7
  30  80 -42.5 137.71  6.93 13.3  7.27 12.8 2.210E-02   9.10  13.8  13.73  14.7 8.409E-07   5.45  14.8  10.39  14.9
  30  85 -42.5 132.89  7.27 13.3  6.97 12.8 1.126E-02  11.40  14.2  16.20  14.6 4.435E-07   8.50  14.8  14.33  14.9
  30  90 -42.5 128.17  7.32 12.5  8.92 11.9 5.588E-03  16.58  14.0  19.96  14.2 2.285E-07  12.19  14.5  17.88  14.7
  30  95 -42.5 123.44  7.64 12.6 11.44 22.9 2.708E-03  19.25  13.7  21.65  13.9 1.152E-07  15.32  14.2  21.46  14.4
  30 100 -42.5 120.07  8.04 11.7 12.76 22.1 1.279E-03  25.23  13.4  24.48  13.1 5.607E-08  20.35  14.0  23.59  13.8
  30 105 -42.5 118.92  6.25 31.9 11.25 21.5 5.967E-04  28.43  13.3  25.03  12.7 2.637E-08  28.87  13.7  23.94  13.1
  30 110 -42.5 122.73 10.58 27.1  7.25 21.2 2.798E-04  29.42  12.8  24.69  12.0 1.199E-08  36.59  13.1  25.06  12.4
  30 115 -42.5 133.86 14.96 25.4  5.55 21.3 1.375E-04  25.00  12.4  23.47  11.8 5.393E-09  35.87  12.5  25.93  12.0
  30 120 -42.5 149.46 10.27 24.6  7.76 22.0 7.254E-05  14.86  11.5  23.38  11.6 2.520E-09  25.12  12.1  24.72  11.8
  30 125 -42.5 165.10  1.29 19.5 10.48 22.0 4.143E-05  12.57  11.2  24.97  11.4 1.289E-09  15.42  11.8  24.11  11.6
  30 130 -42.5 178.27  9.02 12.9 12.01 22.0 2.497E-05  12.80  11.2  27.27  11.3 7.110E-10  10.77  11.8  25.03  11.4
  30 135 -42.5 188.55 16.61 12.6 12.79 22.0 1.562E-05  14.92  11.3  29.60  11.2 4.152E-10   9.87  12.2  26.63  11.2
  30 140 -42.5 196.15 22.33 12.4 13.22 22.0 1.007E-05  14.92  11.3  29.60  11.2 2.531E-10  11.18  12.5  28.22  11.1
  30 145 -42.5 201.46 26.51 12.3 13.42 22.0 6.652E-06  18.22  11.5  31.71  11.1 1.595E-10  13.65  12.6  29.66  11.0
  30 150 -42.5 205.35 29.50 12.2 13.53 21.9 4.473E-06  21.97  11.5  33.46  11.0 1.027E-10  16.68  12.6  30.97  22.9
  30 155 -42.5 208.18 31.61 12.2 13.65 21.9 3.054E-06  25.47  11.5  34.68  22.9 6.732E-11  19.90  12.5  32.06  22.9
  30 160 -42.5 210.24 33.11 12.2 13.76 21.9 2.113E-06  28.21  11.4  35.33  22.9 4.475E-11  23.00  12.4  32.95  22.8
  30 165 -42.5 211.52 34.16 12.1 13.82 21.9 1.490E-06  28.21  11.4  35.33  22.9 3.028E-11  25.69  12.3  33.53  22.8
  30 170 -42.5 212.44 34.88 12.1 13.86 21.9 1.066E-06  29.76  11.3  35.37  22.8 2.077E-11  27.90  12.2  33.89  22.8
  30 175 -42.5 213.14 35.39 12.1 13.89 21.9 7.705E-07  29.85  11.1  34.83  22.7 1.439E-11  29.52  12.1  34.09  22.7
  30 180 -42.5 213.57 35.73 12.1 13.90 21.9 5.678E-07  29.85  11.1  34.83  22.7 1.016E-11  30.31  12.1  33.95  22.7
  30 185 -42.5 213.91 35.95 12.1 13.90 21.9 4.236E-07  28.42  10.8  33.91  22.7 7.257E-12  30.37  12.0  33.59  22.7
  30 190 -42.5 214.15 36.11 12.1 13.91 21.9 3.197E-07  28.42  10.8  33.91  22.7 5.246E-12  29.60  11.9  33.03  22.6
  30 195 -42.5 214.32 36.21 12.1 13.91 21.9 2.455E-07  25.77  10.4  33.03  22.6 3.864E-12  27.96  11.7  31.94  22.6
  30 200 -42.5 214.46 36.28 12.1 13.91 21.9 1.896E-07  25.77  10.4  33.03  22.6 2.866E-12  25.75  11.6  30.95  22.5
  30 205 -42.5 214.55 36.28 12.1 13.91 21.9 1.490E-07  25.77  10.4  33.03  22.6 2.169E-12  25.75  11.6  30.95  22.5
  30 210 -42.5 214.62 36.28 12.1 13.91 21.9 1.176E-07  25.77  10.4  33.03  22.6 1.649E-12  25.75  11.6  30.95  22.5
  30 215 -42.5 214.68 36.28 12.1 13.91 21.9 9.410E-08  25.77  10.4  33.03  22.6 1.277E-12  25.75  11.6  30.95  22.5
  30 220 -42.5 214.72 36.28 12.1 13.91 21.9 7.572E-08  25.77  10.4  33.03  22.6 9.974E-13  25.75  11.6  30.95  22.5
  30 225 -42.5 214.75 36.28 12.1 13.91 21.9 6.131E-08  25.77  10.4  33.03  22.6 7.852E-13  25.75  11.6  30.95  22.5
  30 230 -42.5 214.77 36.28 12.1 13.91 21.9 5.012E-08  25.77  10.4  33.03  22.6 6.261E-13  25.75  11.6  30.95  22.5
  30 235 -42.5 214.79 36.28 12.1 13.91 21.9 4.098E-08  25.77  10.4  33.03  22.6 4.993E-13  25.75  11.6  30.95  22.5
  30 240 -42.5 214.80 36.28 12.1 13.91 21.9 3.389E-08  25.77  10.4  33.03  22.6 4.049E-13  25.75  11.6  30.95  22.5
  30  80 -37.5 139.08  4.61 13.7  7.39 12.3 2.325E-02   5.71  13.8  12.97  14.2 8.759E-07   3.85  15.4   9.42  14.4
  30  85 -37.5 134.00  4.59 13.7  7.34 12.3 1.191E-02   6.95  14.6  15.45  14.0 4.655E-07   5.03  15.4  13.25  14.4
  30  90 -37.5 128.64  6.50 12.6  9.37 11.5 5.941E-03  10.32  14.4  19.54  13.6 2.422E-07   6.56  15.6  16.67  14.2
  30  95 -37.5 123.46  8.71 12.4 11.91 22.6 2.877E-03  12.80  13.9  21.59  13.2 1.225E-07   8.54  15.2  20.26  13.9
  30 100 -37.5 119.83  9.85 11.5 13.36 21.8 1.359E-03  19.72  13.4  25.55  12.5 5.975E-08  13.25  14.5  23.10  13.2
  30 105 -37.5 117.90  7.54 33.0 11.49 21.2 6.308E-04  23.68  13.2  27.20  12.1 2.817E-08  21.64  13.7  24.90  12.5
  30 110 -37.5 120.90  8.47 28.1  6.13 20.6 2.926E-04  26.22  12.6  27.88  11.5 1.273E-08  29.97  12.8  27.96  11.7
  30 115 -37.5 132.61 11.40 26.2  2.62 19.6 1.424E-04  23.54  12.3  26.34  11.3 5.638E-09  30.89  12.2  29.95  11.3
  30 120 -37.5 149.13  6.94 26.1  2.81 12.6 7.464E-05  19.88  11.7  24.46  11.3 2.606E-09  23.54  11.7  27.63  11.2
  30 125 -37.5 165.61  2.94 14.4  4.83 11.4 4.251E-05  16.88  10.8  23.89  11.3 1.322E-09  16.99  11.3  25.17  11.2
  30 130 -37.5 179.31 11.43 12.2  6.63 23.0 2.560E-05  18.38  10.7  25.07  11.4 7.278E-10  14.40  11.0  24.41  11.2
  30 135 -37.5 189.93 18.69 12.1  7.74 22.8 1.604E-05  21.44  10.8  26.67  11.4 4.249E-10  14.70  11.1  24.68  11.2
  30 140 -37.5 197.56 24.30 12.0  8.42 22.8 1.037E-05  21.44  10.8  26.67  11.4 2.598E-10  16.71  11.2  25.28  11.2
  30 145 -37.5 203.03 28.41 12.0  8.72 22.7 6.854E-06  25.40  10.9  28.25  11.4 1.638E-10  19.88  11.4  26.20  11.2
  30 150 -37.5 207.02 31.39 12.0  8.88 22.7 4.611E-06  29.56  11.0  29.54  11.4 1.056E-10  23.59  11.5  27.17  11.2
  30 155 -37.5 209.94 33.53 11.9  9.04 22.6 3.149E-06  33.48  11.0  30.59  11.4 6.924E-11  27.45  11.5  28.08  11.2
  30 160 -37.5 212.04 35.10 11.9  9.17 22.6 2.178E-06  36.45  11.0  31.15  11.4 4.605E-11  31.13  11.5  28.97  11.2
  30 165 -37.5 213.30 36.18 11.9  9.21 22.6 1.537E-06  36.45  11.0  31.15  11.4 3.122E-11  34.40  11.5  29.67  11.2
  30 170 -37.5 214.26 36.95 11.9  9.25 22.6 1.098E-06  38.28  10.9  31.39  11.4 2.142E-11  37.18  11.5  30.28  11.2
  30 175 -37.5 214.97 37.49 11.9  9.28 22.6 7.919E-07  38.49  10.7  31.19  11.4 1.483E-11  39.32  11.4  30.79  11.2
  30 180 -37.5 215.39 37.85 11.9  9.28 22.5 5.836E-07  38.49  10.7  31.19  11.4 1.048E-11  40.54  11.4  31.03  11.3
  30 185 -37.5 215.74 38.10 11.9  9.29 22.5 4.343E-07  37.37  10.4  30.91  11.5 7.474E-12  40.97  11.3  31.06  11.3
  30 190 -37.5 215.98 38.27 11.9  9.28 22.5 3.273E-07  37.37  10.4  30.91  11.5 5.405E-12  40.55  11.3  30.93  11.3
  30 195 -37.5 216.15 38.38 11.9  9.28 22.5 2.504E-07  35.05  10.0  30.66  11.5 3.969E-12  39.27  11.1  30.41  11.3
  30 200 -37.5 216.28 38.38 11.9  9.28 22.5 1.930E-07  35.05  10.0  30.66  11.5 2.937E-12  39.27  11.1  30.41  11.3
  30 205 -37.5 216.37 38.38 11.9  9.28 22.5 1.511E-07  35.05  10.0  30.66  11.5 2.213E-12  39.27  11.1  30.41  11.3
  30 210 -37.5 216.44 38.38 11.9  9.28 22.5 1.189E-07  35.05  10.0  30.66  11.5 1.678E-12  39.27  11.1  30.41  11.3
  30 215 -37.5 216.50 38.38 11.9  9.28 22.5 9.478E-08  35.05  10.0  30.66  11.5 1.292E-12  39.27  11.1  30.41  11.3
  30 220 -37.5 216.54 38.38 11.9  9.28 22.5 7.602E-08  35.05  10.0  30.66  11.5 1.003E-12  39.27  11.1  30.41  11.3
  30 225 -37.5 216.57 38.38 11.9  9.28 22.5 6.136E-08  35.05  10.0  30.66  11.5 7.854E-13  39.27  11.1  30.41  11.3
  30 230 -37.5 216.59 38.38 11.9  9.28 22.5 5.002E-08  35.05  10.0  30.66  11.5 6.227E-13  39.27  11.1  30.41  11.3
